name	track_number	disc_number	album_id	album_name	album_artist	id	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	uri	analysis_url
I'm Not In Love	11	1	5Rgudh1IKSXYyKDVZuyyQu	Influencia	Charly García	0CErSx5FunVFY5OCzJjhQF	0.343	0.533	9	-10.197	1	0.1	0.847	0	0.513	0.199	171.13	111560	4	spotify:track:0CErSx5FunVFY5OCzJjhQF	https://api.spotify.com/v1/audio-analysis/0CErSx5FunVFY5OCzJjhQF
I'm Not In Love - Remix	12	1	5Rgudh1IKSXYyKDVZuyyQu	Influencia	Charly García	3rZ1sQjqTVKMeZ2yUUBfKZ	0.587	0.895	9	-8.228	1	0.0581	0.00867	0.151	0.114	0.926	172.023	221640	4	spotify:track:3rZ1sQjqTVKMeZ2yUUBfKZ	https://api.spotify.com/v1/audio-analysis/3rZ1sQjqTVKMeZ2yUUBfKZ
Happy And Real	13	1	5Rgudh1IKSXYyKDVZuyyQu	Influencia	Charly García	0mWApa5VGlLnKZTaeFlYB3	0.459	0.131	0	-14.425	1	0.0369	0.952	7.54e-06	0.107	0.152	66.834	205213	4	spotify:track:0mWApa5VGlLnKZTaeFlYB3	https://api.spotify.com/v1/audio-analysis/0mWApa5VGlLnKZTaeFlYB3
Overture	1	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	3g1Rqr09WM9sQ8Q2rqtNAl	0.413	0.35	7	-13.801	1	0.0295	0.47	0.372	0.25	0.0779	97.985	181493	4	spotify:track:3g1Rqr09WM9sQ8Q2rqtNAl	https://api.spotify.com/v1/audio-analysis/3g1Rqr09WM9sQ8Q2rqtNAl
Victima	2	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	2RonMv1WBqjjuwcfAOC9Sg	0.628	0.721	0	-8.276	1	0.0256	0.146	0.0735	0.201	0.493	97.915	301200	4	spotify:track:2RonMv1WBqjjuwcfAOC9Sg	https://api.spotify.com/v1/audio-analysis/2RonMv1WBqjjuwcfAOC9Sg
Jaco Y Chofi	3	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	2hulf8CvwVKcMJydMkCUcO	0.648	0.581	2	-10.827	1	0.0391	0.17	0.779	0.311	0.462	91.132	170933	4	spotify:track:2hulf8CvwVKcMJydMkCUcO	https://api.spotify.com/v1/audio-analysis/2hulf8CvwVKcMJydMkCUcO
Atlantis	4	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	2Q9VqurRNTkANxNumAs5aU	0.161	0.328	5	-14.605	1	0.0399	0.5	0.000103	0.21	0.0408	108.002	137333	4	spotify:track:2Q9VqurRNTkANxNumAs5aU	https://api.spotify.com/v1/audio-analysis/2Q9VqurRNTkANxNumAs5aU
La Sal No Sala	5	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	3WBhIsPj9gT77yEW3rH6ts	0.687	0.57	7	-7.361	1	0.0385	0.107	0.00078	0.169	0.631	127.893	218107	4	spotify:track:3WBhIsPj9gT77yEW3rH6ts	https://api.spotify.com/v1/audio-analysis/3WBhIsPj9gT77yEW3rH6ts
Chipi-Chipi	6	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	6pCZYiB2ZoLfDuapZbpKl8	0.694	0.466	7	-10.659	1	0.0441	0.132	5.94e-06	0.562	0.655	111.231	186467	4	spotify:track:6pCZYiB2ZoLfDuapZbpKl8	https://api.spotify.com/v1/audio-analysis/6pCZYiB2ZoLfDuapZbpKl8
Calle [Taxi]	7	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	1RUnGL5KkkO5krVJFtlbp4	0.772	0.643	7	-10.055	1	0.0376	0.297	0.901	0.115	0.881	122.617	146160	4	spotify:track:1RUnGL5KkkO5krVJFtlbp4	https://api.spotify.com/v1/audio-analysis/1RUnGL5KkkO5krVJFtlbp4
Love Is Love	8	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	13sPuyjvuaeuQOms1uSuR6	0.361	0.335	0	-12.992	1	0.0308	0.39	0.000113	0.118	0.23	177.935	193027	4	spotify:track:13sPuyjvuaeuQOms1uSuR6	https://api.spotify.com/v1/audio-analysis/13sPuyjvuaeuQOms1uSuR6
Tema De Amor	9	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	6GuvS3ylUQhQ6CuPN7QvsP	0.432	0.122	2	-16.313	0	0.0433	0.989	0.975	0.099	0.124	114.709	78667	3	spotify:track:6GuvS3ylUQhQ6CuPN7QvsP	https://api.spotify.com/v1/audio-analysis/6GuvS3ylUQhQ6CuPN7QvsP
Fax U	10	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	3rRlgtX41WndRA1T1CgD3o	0.612	0.762	2	-9.437	1	0.0385	0.0651	0.0179	0.871	0.258	95.891	446600	4	spotify:track:3rRlgtX41WndRA1T1CgD3o	https://api.spotify.com/v1/audio-analysis/3rRlgtX41WndRA1T1CgD3o
Lament	11	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	6lnOwEEMWd9iO8ZYcdNvzp	0.435	0.15	9	-17.327	1	0.0321	0.664	0.195	0.118	0.464	67.001	66293	3	spotify:track:6lnOwEEMWd9iO8ZYcdNvzp	https://api.spotify.com/v1/audio-analysis/6lnOwEEMWd9iO8ZYcdNvzp
Intermedio	12	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	7dHj0LJbi4uwIpjyBPRu9Z	0.133	0.0834	0	-18.969	1	0.0402	0.972	0.359	0.274	0.0356	75.37	181293	1	spotify:track:7dHj0LJbi4uwIpjyBPRu9Z	https://api.spotify.com/v1/audio-analysis/7dHj0LJbi4uwIpjyBPRu9Z
Workin' In The Morning	13	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	1MXrYEZKJ0xkhkoVNbO832	0.349	0.586	4	-9.647	0	0.0738	0.521	0.00321	0.0826	0.061	163.29	112093	4	spotify:track:1MXrYEZKJ0xkhkoVNbO832	https://api.spotify.com/v1/audio-analysis/1MXrYEZKJ0xkhkoVNbO832
Waitin	14	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	2zKHhD4uMPWZRUr9oeiDQN	0.461	0.465	7	-11.056	1	0.0267	0.353	0.00318	0.0979	0.437	173.877	250693	4	spotify:track:2zKHhD4uMPWZRUr9oeiDQN	https://api.spotify.com/v1/audio-analysis/2zKHhD4uMPWZRUr9oeiDQN
Kurosawa	15	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	0ZkJhrECVkTPyIPNw6mv1c	0.596	0.414	0	-11.699	1	0.0253	0.564	0.000657	0.166	0.259	104.003	350867	4	spotify:track:0ZkJhrECVkTPyIPNw6mv1c	https://api.spotify.com/v1/audio-analysis/0ZkJhrECVkTPyIPNw6mv1c
Chiquilin	16	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	5dFKFfL7wY1CZ47BxE4f5W	0.468	0.823	7	-7.216	1	0.0724	0.0585	0.00175	0.158	0.527	133.73	130440	4	spotify:track:5dFKFfL7wY1CZ47BxE4f5W	https://api.spotify.com/v1/audio-analysis/5dFKFfL7wY1CZ47BxE4f5W
Andan - Excerpt	17	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	5LDkf6dWRm7YXlaWNzWL4m	0.256	0.0529	2	-20.257	1	0.0377	0.982	0.851	0.157	0	173.056	19467	4	spotify:track:5LDkf6dWRm7YXlaWNzWL4m	https://api.spotify.com/v1/audio-analysis/5LDkf6dWRm7YXlaWNzWL4m
James Brown	18	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	4C6s7YlZXGknoVQjZWgS4V	0.707	0.882	2	-7.375	0	0.0485	0.0117	0.669	0.164	0.526	129.879	44733	4	spotify:track:4C6s7YlZXGknoVQjZWgS4V	https://api.spotify.com/v1/audio-analysis/4C6s7YlZXGknoVQjZWgS4V
Intraterreno	19	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	5mpgXK5U1GillK099i7AYM	0.288	0.613	9	-11.896	0	0.0516	0.035	0.247	0.715	0.355	127.862	169373	4	spotify:track:5mpgXK5U1GillK099i7AYM	https://api.spotify.com/v1/audio-analysis/5mpgXK5U1GillK099i7AYM
No Sugar	20	1	1ayedQfx32UihcgGBsb8oA	La Hija De La Lagrima	Charly García	0HaAwxu9emDjM9WmdhN6Hj	0.683	0.679	10	-11.909	1	0.0471	0.232	0.00748	0.349	0.718	103.158	164800	4	spotify:track:0HaAwxu9emDjM9WmdhN6Hj	https://api.spotify.com/v1/audio-analysis/0HaAwxu9emDjM9WmdhN6Hj
Variaciones sobre música del alma	1	1	4SJTcC5XwzY40HbjwVj1wh	Música del Alma (En vivo)	Charly García	1DsuAD8G1HMoHoRqDeZnYi	0.394	0.562	2	-11.169	1	0.0384	0.987	0.835	0.983	0.297	116.269	279009	4	spotify:track:1DsuAD8G1HMoHoRqDeZnYi	https://api.spotify.com/v1/audio-analysis/1DsuAD8G1HMoHoRqDeZnYi
Dos edificios dorados	2	1	4SJTcC5XwzY40HbjwVj1wh	Música del Alma (En vivo)	Charly García	27wnc3RMDGvb3EJQxdrdTe	0.278	0.908	2	-5.897	0	0.0629	0.214	0.112	0.327	0.568	86.044	324504	4	spotify:track:27wnc3RMDGvb3EJQxdrdTe	https://api.spotify.com/v1/audio-analysis/27wnc3RMDGvb3EJQxdrdTe
Hombres de mala sangre	3	1	4SJTcC5XwzY40HbjwVj1wh	Música del Alma (En vivo)	Charly García	7xhiG0isfwvUSKJls2XGbY	0.276	0.533	7	-9.231	1	0.0313	0.503	0.00191	0.282	0.233	96.772	243978	3	spotify:track:7xhiG0isfwvUSKJls2XGbY	https://api.spotify.com/v1/audio-analysis/7xhiG0isfwvUSKJls2XGbY
Sentado en el umbral de dios	4	1	4SJTcC5XwzY40HbjwVj1wh	Música del Alma (En vivo)	Charly García	3AjXmFOD2GzInjyyqrWpzI	0.376	0.329	0	-11.289	1	0.0297	0.813	3.82e-06	0.171	0.35	125.987	164061	4	spotify:track:3AjXmFOD2GzInjyyqrWpzI	https://api.spotify.com/v1/audio-analysis/3AjXmFOD2GzInjyyqrWpzI
El fantasma de Canterville	5	1	4SJTcC5XwzY40HbjwVj1wh	Música del Alma (En vivo)	Charly García	5ZHm3f5ADrkhXsZED0OsVH	0.579	0.85	2	-7.414	1	0.0602	0.39	0	0.598	0.638	106.188	274089	4	spotify:track:5ZHm3f5ADrkhXsZED0OsVH	https://api.spotify.com/v1/audio-analysis/5ZHm3f5ADrkhXsZED0OsVH
Las dulces promesas	6	1	4SJTcC5XwzY40HbjwVj1wh	Música del Alma (En vivo)	Charly García	7cUs8Ci6ukB66UAhkrya4y	0.467	0.196	7	-17.116	1	0.0371	0.909	0.05	0.118	0.499	120.994	183005	4	spotify:track:7cUs8Ci6ukB66UAhkrya4y	https://api.spotify.com/v1/audio-analysis/7cUs8Ci6ukB66UAhkrya4y
Iba acabándose el vino	7	1	4SJTcC5XwzY40HbjwVj1wh	Música del Alma (En vivo)	Charly García	6LERTgLpJceYVVGl0qpGLO	0.339	0.439	2	-8.872	1	0.0289	0.53	4.82e-05	0.229	0.392	173.71	230012	4	spotify:track:6LERTgLpJceYVVGl0qpGLO	https://api.spotify.com/v1/audio-analysis/6LERTgLpJceYVVGl0qpGLO
Tema de los devotos	8	1	4SJTcC5XwzY40HbjwVj1wh	Música del Alma (En vivo)	Charly García	66KH8ntL4t2Zzp3UESa98t	0.267	0.413	2	-10.302	1	0.0283	0.221	0.00138	0.338	0.243	75.917	490019	4	spotify:track:66KH8ntL4t2Zzp3UESa98t	https://api.spotify.com/v1/audio-analysis/66KH8ntL4t2Zzp3UESa98t
Boletos, pases y abonos	9	1	4SJTcC5XwzY40HbjwVj1wh	Música del Alma (En vivo)	Charly García	0eblu8gkL8hdjD9EJ3vwNp	0.472	0.928	2	-8.699	1	0.149	0.13	0.243	0.967	0.547	120.096	1073012	4	spotify:track:0eblu8gkL8hdjD9EJ3vwNp	https://api.spotify.com/v1/audio-analysis/0eblu8gkL8hdjD9EJ3vwNp
Gaby	10	1	4SJTcC5XwzY40HbjwVj1wh	Música del Alma (En vivo)	Charly García	2vL2wzSmv1RE3yr6psYRTU	0.447	0.323	5	-11.383	1	0.0349	0.912	0.00164	0.699	0.146	119.935	265995	4	spotify:track:2vL2wzSmv1RE3yr6psYRTU	https://api.spotify.com/v1/audio-analysis/2vL2wzSmv1RE3yr6psYRTU
Bienvenidos al tren	11	1	4SJTcC5XwzY40HbjwVj1wh	Música del Alma (En vivo)	Charly García	2TUr9yPQwS5wysGqX7J0z6	0.523	0.544	7	-8.434	1	0.0317	0.846	0.0013	0.987	0.537	123.13	203002	3	spotify:track:2TUr9yPQwS5wysGqX7J0z6	https://api.spotify.com/v1/audio-analysis/2TUr9yPQwS5wysGqX7J0z6
Studio jam	12	1	4SJTcC5XwzY40HbjwVj1wh	Música del Alma (En vivo)	Charly García	7FrQEpr94DjLGXmT4KfvTF	0.549	0.69	9	-8.674	0	0.0719	0.727	0.0199	0.311	0.633	118.204	446042	4	spotify:track:7FrQEpr94DjLGXmT4KfvTF	https://api.spotify.com/v1/audio-analysis/7FrQEpr94DjLGXmT4KfvTF
Música del alma	13	1	4SJTcC5XwzY40HbjwVj1wh	Música del Alma (En vivo)	Charly García	5E0CKbjBE3i2Q5ToZzSeMO	0.474	0.389	2	-9.89	1	0.0335	0.707	4.87e-05	0.0567	0.207	114.797	258998	4	spotify:track:5E0CKbjBE3i2Q5ToZzSeMO	https://api.spotify.com/v1/audio-analysis/5E0CKbjBE3i2Q5ToZzSeMO
Necesito Tu Amor	1	1	4MrFVzdNEgxfZbJyC2RQt9	Parte De La Religion	Charly García	4twICqafR4E6Aw9pesF292	0.604	0.802	2	-7.561	1	0.0344	0.0116	0.000304	0.0713	0.473	103.029	216187	4	spotify:track:4twICqafR4E6Aw9pesF292	https://api.spotify.com/v1/audio-analysis/4twICqafR4E6Aw9pesF292
Buscando un Símbolo de Paz	2	1	4MrFVzdNEgxfZbJyC2RQt9	Parte De La Religion	Charly García	1pLQZ6MwbYaLqzJT3imTBU	0.687	0.926	5	-7.313	1	0.0548	0.0486	0.00174	0.162	0.58	115.753	282840	4	spotify:track:1pLQZ6MwbYaLqzJT3imTBU	https://api.spotify.com/v1/audio-analysis/1pLQZ6MwbYaLqzJT3imTBU
Parte de la Religión	3	1	4MrFVzdNEgxfZbJyC2RQt9	Parte De La Religion	Charly García	10j7m614MuWqj6qgWKeaw7	0.559	0.414	0	-11.216	1	0.0249	0.526	0.0273	0.129	0.323	111.843	186600	4	spotify:track:10j7m614MuWqj6qgWKeaw7	https://api.spotify.com/v1/audio-analysis/10j7m614MuWqj6qgWKeaw7
Rap de las Hormigas	4	1	4MrFVzdNEgxfZbJyC2RQt9	Parte De La Religion	Charly García	0bfp9z9BSYK487QRzS7HcB	0.663	0.896	8	-7.594	1	0.0482	0.446	0.252	0.0833	0.871	124.637	194573	4	spotify:track:0bfp9z9BSYK487QRzS7HcB	https://api.spotify.com/v1/audio-analysis/0bfp9z9BSYK487QRzS7HcB
Adela en el Carrousell	5	1	4MrFVzdNEgxfZbJyC2RQt9	Parte De La Religion	Charly García	4Pz6d9chtIKUQ628KWDZpR	0.637	0.601	7	-9.175	0	0.0267	0.378	0.000121	0.416	0.631	97.693	315560	4	spotify:track:4Pz6d9chtIKUQ628KWDZpR	https://api.spotify.com/v1/audio-analysis/4Pz6d9chtIKUQ628KWDZpR
No Voy en Tren	6	1	4MrFVzdNEgxfZbJyC2RQt9	Parte De La Religion	Charly García	0rliTXrA8nLBuJcxDuueWU	0.794	0.908	2	-7.132	1	0.0402	0.291	0.251	0.0236	0.965	123.597	181600	4	spotify:track:0rliTXrA8nLBuJcxDuueWU	https://api.spotify.com/v1/audio-analysis/0rliTXrA8nLBuJcxDuueWU
Rezo por Vos	7	1	4MrFVzdNEgxfZbJyC2RQt9	Parte De La Religion	Charly García	6dOzqs6o4DNzXs4jF2v1Yq	0.568	0.858	2	-8.593	1	0.0506	0.115	3.5e-05	0.176	0.383	120.624	269053	4	spotify:track:6dOzqs6o4DNzXs4jF2v1Yq	https://api.spotify.com/v1/audio-analysis/6dOzqs6o4DNzXs4jF2v1Yq
El Karma de Vivir al Sur	8	1	4MrFVzdNEgxfZbJyC2RQt9	Parte De La Religion	Charly García	1ODANxW34eP0TVS63phHAu	0.558	0.34	4	-12.036	0	0.0254	0.461	4.03e-06	0.0864	0.213	95.793	211693	4	spotify:track:1ODANxW34eP0TVS63phHAu	https://api.spotify.com/v1/audio-analysis/1ODANxW34eP0TVS63phHAu
Ella Adivinó	9	1	4MrFVzdNEgxfZbJyC2RQt9	Parte De La Religion	Charly García	05kvl6YY3E2YyAGFZwkwdT	0.608	0.732	0	-8.104	1	0.0357	0.211	0.0144	0.0276	0.405	113.452	230560	4	spotify:track:05kvl6YY3E2YyAGFZwkwdT	https://api.spotify.com/v1/audio-analysis/05kvl6YY3E2YyAGFZwkwdT
La Ruta del Tentempié	10	1	4MrFVzdNEgxfZbJyC2RQt9	Parte De La Religion	Charly García	2SmMlziW8PCEkdIuxAhpw9	0.65	0.626	0	-7.231	1	0.03	0.295	0.0447	0.232	0.798	132.482	260013	4	spotify:track:2SmMlziW8PCEkdIuxAhpw9	https://api.spotify.com/v1/audio-analysis/2SmMlziW8PCEkdIuxAhpw9
Demoliendo Hoteles	1	1	17utekM9a95MchXbkbh47k	Piano Bar	Charly García	29iIRrSuANyjnwag69PHOJ	0.616	0.701	1	-8.467	1	0.0629	0.00321	0	0.39	0.411	78.983	135973	4	spotify:track:29iIRrSuANyjnwag69PHOJ	https://api.spotify.com/v1/audio-analysis/29iIRrSuANyjnwag69PHOJ
Promesas Sobre El Bidet	2	1	17utekM9a95MchXbkbh47k	Piano Bar	Charly García	2MXqrO1RBfek6RoijghYYp	0.786	0.621	7	-9.805	0	0.0282	0.576	0.000403	0.123	0.54	111.459	164360	4	spotify:track:2MXqrO1RBfek6RoijghYYp	https://api.spotify.com/v1/audio-analysis/2MXqrO1RBfek6RoijghYYp
Raros Peinados Nuevos	3	1	17utekM9a95MchXbkbh47k	Piano Bar	Charly García	7mnf5omGMUwSfpwZrt5AZ0	0.803	0.672	7	-9.285	0	0.035	0.174	0.00167	0.051	0.772	111.179	214760	4	spotify:track:7mnf5omGMUwSfpwZrt5AZ0	https://api.spotify.com/v1/audio-analysis/7mnf5omGMUwSfpwZrt5AZ0
Piano Bar	4	1	17utekM9a95MchXbkbh47k	Piano Bar	Charly García	1sTDXvAhC6dJQUCJtmmahR	0.523	0.646	0	-9.281	1	0.0382	0.0552	0.0217	0.115	0.141	116.158	293693	4	spotify:track:1sTDXvAhC6dJQUCJtmmahR	https://api.spotify.com/v1/audio-analysis/1sTDXvAhC6dJQUCJtmmahR
No Te Animás A Despegar	5	1	17utekM9a95MchXbkbh47k	Piano Bar	Charly García	5RlsSt263xeZXUx9e73z5p	0.512	0.464	7	-10.728	0	0.0359	0.018	0.044	0.0626	0.0387	64.889	244427	4	spotify:track:5RlsSt263xeZXUx9e73z5p	https://api.spotify.com/v1/audio-analysis/5RlsSt263xeZXUx9e73z5p
No Se Va A Llamar Mi Amor	6	1	17utekM9a95MchXbkbh47k	Piano Bar	Charly García	5HWfFv6sEBnpfRgJYOSCPv	0.555	0.965	2	-7.573	1	0.0836	0.157	0	0.142	0.396	127.975	130320	4	spotify:track:5HWfFv6sEBnpfRgJYOSCPv	https://api.spotify.com/v1/audio-analysis/5HWfFv6sEBnpfRgJYOSCPv
Tuve Tu Amor	7	1	17utekM9a95MchXbkbh47k	Piano Bar	Charly García	6caEkrittbfy0jsKjPT1bq	0.727	0.734	7	-9.329	1	0.0309	0.136	0.00107	0.265	0.504	116.425	210053	4	spotify:track:6caEkrittbfy0jsKjPT1bq	https://api.spotify.com/v1/audio-analysis/6caEkrittbfy0jsKjPT1bq
Rap Del Exilio	8	1	17utekM9a95MchXbkbh47k	Piano Bar	Charly García	3weWxbl50a933TorZ3wx9r	0.594	0.789	2	-8.189	1	0.129	0.378	0.000341	0.068	0.614	116.77	129280	4	spotify:track:3weWxbl50a933TorZ3wx9r	https://api.spotify.com/v1/audio-analysis/3weWxbl50a933TorZ3wx9r
Cerca De La Revolucion	9	1	17utekM9a95MchXbkbh47k	Piano Bar	Charly García	66grIvFLGrI4tNhggO2DAd	0.687	0.923	2	-7.592	1	0.0549	0.22	3.08e-06	0.3	0.71	112.51	280547	4	spotify:track:66grIvFLGrI4tNhggO2DAd	https://api.spotify.com/v1/audio-analysis/66grIvFLGrI4tNhggO2DAd
Total Interferencia	10	1	17utekM9a95MchXbkbh47k	Piano Bar	Charly García	5InJsNKDCwm7Oi0Xujkhvs	0.457	0.442	7	-10.05	0	0.0308	0.521	0.0417	0.153	0.116	75.888	297987	4	spotify:track:5InJsNKDCwm7Oi0Xujkhvs	https://api.spotify.com/v1/audio-analysis/5InJsNKDCwm7Oi0Xujkhvs
Cancion Para Mi Muerte - Bonus Track	11	1	17utekM9a95MchXbkbh47k	Piano Bar	Charly García	6JCgP3lmyFmpYKTTripIq6	0.453	0.522	0	-7.178	1	0.034	0.258	0	0.375	0.242	107.018	244600	4	spotify:track:6JCgP3lmyFmpYKTTripIq6	https://api.spotify.com/v1/audio-analysis/6JCgP3lmyFmpYKTTripIq6
La Máquina de Ser Feliz	1	1	3AFgH2pplBRflUp6D1d1eQ	Random	Charly García	52qq2T7uXlpI7Kfb4otWNk	0.587	0.64	9	-7.474	1	0.0299	0.539	0.000921	0.357	0.233	110.006	280493	4	spotify:track:52qq2T7uXlpI7Kfb4otWNk	https://api.spotify.com/v1/audio-analysis/52qq2T7uXlpI7Kfb4otWNk
Ella Es Tan Kubrick	2	1	3AFgH2pplBRflUp6D1d1eQ	Random	Charly García	2074PxLJhsulJcP0ivfUSj	0.765	0.924	9	-5.579	1	0.0313	0.121	0	0.315	0.918	121.985	181413	4	spotify:track:2074PxLJhsulJcP0ivfUSj	https://api.spotify.com/v1/audio-analysis/2074PxLJhsulJcP0ivfUSj
Primavera	3	1	3AFgH2pplBRflUp6D1d1eQ	Random	Charly García	0VSzEeOuXTAI3kbG4TXBth	0.751	0.681	4	-6.559	0	0.026	0.149	4.65e-05	0.34	0.811	109.99	275040	4	spotify:track:0VSzEeOuXTAI3kbG4TXBth	https://api.spotify.com/v1/audio-analysis/0VSzEeOuXTAI3kbG4TXBth
Rivalidad	4	1	3AFgH2pplBRflUp6D1d1eQ	Random	Charly García	6vuWyGYpQfhBC1WFW1fkOR	0.666	0.825	10	-6.127	1	0.0383	0.067	0	0.187	0.636	109.986	184587	4	spotify:track:6vuWyGYpQfhBC1WFW1fkOR	https://api.spotify.com/v1/audio-analysis/6vuWyGYpQfhBC1WFW1fkOR
Otro	5	1	3AFgH2pplBRflUp6D1d1eQ	Random	Charly García	7eFJEG6vPVRfvEB8QqKuKx	0.688	0.519	7	-6.626	0	0.0367	0.476	0.000441	0.0992	0.6	77.496	131267	4	spotify:track:7eFJEG6vPVRfvEB8QqKuKx	https://api.spotify.com/v1/audio-analysis/7eFJEG6vPVRfvEB8QqKuKx
Lluvia	6	1	3AFgH2pplBRflUp6D1d1eQ	Random	Charly García	2n2PrSqZeDQB19NSgO01YP	0.688	0.71	2	-7.124	1	0.0245	0.15	0	0.357	0.66	110.005	226147	4	spotify:track:2n2PrSqZeDQB19NSgO01YP	https://api.spotify.com/v1/audio-analysis/2n2PrSqZeDQB19NSgO01YP
Believe	7	1	3AFgH2pplBRflUp6D1d1eQ	Random	Charly García	0zTGCdMONzCEzG6Sqx4lgt	0.597	0.915	9	-4.866	1	0.0302	0.000343	2.1e-05	0.105	0.627	135.011	125933	4	spotify:track:0zTGCdMONzCEzG6Sqx4lgt	https://api.spotify.com/v1/audio-analysis/0zTGCdMONzCEzG6Sqx4lgt
Amigos de Dios	8	1	3AFgH2pplBRflUp6D1d1eQ	Random	Charly García	5ilKoWnPiMGkhRKhY0Z6fV	0.637	0.904	7	-5.215	0	0.0344	0.0401	5.34e-06	0.29	0.554	106.985	225987	4	spotify:track:5ilKoWnPiMGkhRKhY0Z6fV	https://api.spotify.com/v1/audio-analysis/5ilKoWnPiMGkhRKhY0Z6fV
Spector	9	1	3AFgH2pplBRflUp6D1d1eQ	Random	Charly García	62oTd25XqwmcLDTnmvxNUF	0.616	0.682	4	-6.172	1	0.0323	0.226	8.34e-06	0.214	0.715	128.095	199173	4	spotify:track:62oTd25XqwmcLDTnmvxNUF	https://api.spotify.com/v1/audio-analysis/62oTd25XqwmcLDTnmvxNUF
Mundo B	10	1	3AFgH2pplBRflUp6D1d1eQ	Random	Charly García	5uTio0a7NcuYPPWIHnueNU	0.553	0.59	2	-6.836	1	0.0272	0.254	3.86e-06	0.353	0.214	124.012	210360	4	spotify:track:5uTio0a7NcuYPPWIHnueNU	https://api.spotify.com/v1/audio-analysis/5uTio0a7NcuYPPWIHnueNU
Dileando Con Un Alma	1	1	3qPPzWHpuvFT0xHMyDrvS4	Rock And Roll Yo	Charly García	0L1GjWscoDex0hNJDalJ4A	0.649	0.893	0	-7.763	1	0.0952	0.0272	1.25e-05	0.755	0.572	120.005	250172	4	spotify:track:0L1GjWscoDex0hNJDalJ4A	https://api.spotify.com/v1/audio-analysis/0L1GjWscoDex0hNJDalJ4A
Rehén	2	1	3qPPzWHpuvFT0xHMyDrvS4	Rock And Roll Yo	Charly García	4PXlH3TuDJQN3IUjo5tRAi	0.559	0.976	2	-5.252	1	0.0649	0.0353	0.00625	0.365	0.327	120.089	234120	4	spotify:track:4PXlH3TuDJQN3IUjo5tRAi	https://api.spotify.com/v1/audio-analysis/4PXlH3TuDJQN3IUjo5tRAi
Asesíname	3	1	3qPPzWHpuvFT0xHMyDrvS4	Rock And Roll Yo	Charly García	2NtS0rZ8MdnsJbLNRME6pg	0.491	0.674	2	-7.691	1	0.0265	0.0264	0.0312	0.451	0.342	93.085	223173	4	spotify:track:2NtS0rZ8MdnsJbLNRME6pg	https://api.spotify.com/v1/audio-analysis/2NtS0rZ8MdnsJbLNRME6pg
Linda Bailarina	4	1	3qPPzWHpuvFT0xHMyDrvS4	Rock And Roll Yo	Charly García	1RylS56S09lV59yV7lFDhT	0.511	0.702	7	-6.186	1	0.0282	0.334	0.135	0.508	0.511	105.086	182091	4	spotify:track:1RylS56S09lV59yV7lFDhT	https://api.spotify.com/v1/audio-analysis/1RylS56S09lV59yV7lFDhT
Asesíname Stone	5	1	3qPPzWHpuvFT0xHMyDrvS4	Rock And Roll Yo	Charly García	3H1d5PICHxlKUx32gIocKx	0.675	0.543	11	-6.607	0	0.0399	0.0378	8.97e-06	0.741	0.798	93.058	221107	4	spotify:track:3H1d5PICHxlKUx32gIocKx	https://api.spotify.com/v1/audio-analysis/3H1d5PICHxlKUx32gIocKx
V.S.D.	6	1	3qPPzWHpuvFT0xHMyDrvS4	Rock And Roll Yo	Charly García	6BHd6HfvrGqmMeol0U5TGz	0.471	0.927	4	-6.128	0	0.092	0.00264	4.58e-06	0.371	0.748	141.688	205280	4	spotify:track:6BHd6HfvrGqmMeol0U5TGz	https://api.spotify.com/v1/audio-analysis/6BHd6HfvrGqmMeol0U5TGz
